nome,posicao_jogador,idade,altura_jogador,peso_jogador,nacionalidade,time,ano,classificacao_time
James Rodríguez19,M,30.0,1.8,73.0,Colômbia,everton,2020,10
Bernard20,M,29.0,1.65,57.0,Brasil,everton,2020,10
André Gomes21,M,28.0,1.88,83.0,Portugal,everton,2020,10
Jean-Philippe Gbamin25,M,26.0,1.85,83.0,Costa do Marfim,everton,2020,10
Tom Davies26,M,23.0,1.8,68.0,Inglaterra,everton,2020,10
Muhamed Besic30,M,29.0,1.8,78.0,Alemanha,everton,2020,10
Kyle John48,M,20.0,,,Inglaterra,everton,2020,10
Tyler Onyango62,M,18.0,,,Inglaterra,everton,2020,10
Richarlison7,A,24.0,1.83,83.0,Brasil,everton,2020,10
Dominic Calvert-Lewin9,A,24.0,1.88,71.0,Inglaterra,everton,2020,10
Joshua King11,A,29.0,1.8,73.0,Noruega,everton,2020,10
Alex Iwobi17,A,25.0,1.8,73.0,Nigéria,everton,2020,10
Nathan Broadhead34,A,23.0,1.78,73.0,País de Gales,everton,2020,10
Isaac Price60,A,18.0,,,Inglaterra,everton,2020,10
Tom Heaton1,G,35.0,1.88,83.0,Inglaterra,aston villa,2020,11
Jed Steer12,G,29.0,1.83,78.0,Inglaterra,aston villa,2020,11
Emiliano Martínez26,G,29.0,1.96,87.0,Argentina,aston villa,2020,11
Akos Onodi51,G,20.0,,,Hungria,aston villa,2020,11
Oliwer Zych75,G,17.0,,,Polônia,aston villa,2020,11
Matthew Cash2,D,24.0,1.85,63.0,Polônia,aston villa,2020,11
Neil Taylor3,D,32.0,1.75,63.0,País de Gales,aston villa,2020,11
Ezri Konsa4,D,24.0,1.83,77.0,Inglaterra,aston villa,2020,11
Tyrone Mings5,D,28.0,1.96,77.0,Inglaterra,aston villa,2020,11
Matt Targett18,D,26.0,1.83,68.0,Inglaterra,aston villa,2020,11
Björn Engels22,D,27.0,1.93,83.0,Bélgica,aston villa,2020,11
Ahmed Elmohamady27,D,34.0,1.83,73.0,Egito,aston villa,2020,11
Kortney Hause30,D,26.0,1.91,77.0,Inglaterra,aston villa,2020,11
Jake Walker46,D,21.0,,,Inglaterra,aston villa,2020,11
Callum Rowe47,D,22.0,,,Inglaterra,aston villa,2020,11
Kaine Kesler62,D,19.0,,,Inglaterra,aston villa,2020,11
Sil Swinkels72,D,17.0,,,Holanda,aston villa,2020,11
Frankie Ealing74,D,17.0,,,Inglaterra,aston villa,2020,11
Douglas Luiz6,M,23.0,1.75,66.0,Brasil,aston villa,2020,11
John McGinn7,M,27.0,1.78,68.0,Escócia,aston villa,2020,11
Henri Lansbury8,M,31.0,1.83,78.0,Inglaterra,aston villa,2020,11
Trézéguet17,M,27.0,1.8,71.0,Egito,aston villa,2020,11
Marvelous Nakamba19,M,27.0,1.78,71.0,Zimbabwe,aston villa,2020,11
Ross Barkley20,M,27.0,1.88,76.0,Inglaterra,aston villa,2020,11
Anwar El Ghazi21,M,26.0,1.88,88.0,Holanda,aston villa,2020,11
Morgan Sanson25,M,27.0,1.8,73.0,França,aston villa,2020,11
Jacob Ramsey41,M,20.0,,,Inglaterra,aston villa,2020,11
Michael Tait45,M,20.0,,,Inglaterra,aston villa,2020,11
Harrison Sohna50,M,19.0,,,Inglaterra,aston villa,2020,11
Jaden Philogene-Bidace52,M,19.0,,,Inglaterra,aston villa,2020,11
Benjamin Chrisene57,M,17.0,,,Inglaterra,aston villa,2020,11
Carney Chukwuemeka60,M,18.0,,,Inglaterra,aston villa,2020,11
Arjan Raikhy67,M,19.0,,,Inglaterra,aston villa,2020,11
Lamar Bogarde70,M,17.0,,,Holanda,aston villa,2020,11
Hayden Lindley71,M,19.0,,,Inglaterra,aston villa,2020,11
Edward Rowe73,M,18.0,,,Inglaterra,aston villa,2020,11
Taylor Jay-Hart76,M,17.0,1.78,68.0,Inglaterra,aston villa,2020,11
Wesley9,A,24.0,1.91,92.0,Brasil,aston villa,2020,11
Jack Grealish10,A,26.0,1.75,68.0,Inglaterra,aston villa,2020,11
Ollie Watkins11,A,25.0,1.8,68.0,Inglaterra,aston villa,2020,11
Bertrand Traoré15,A,26.0,1.8,73.0,Burkina Faso,aston villa,2020,11
Mungo Bridge37,A,21.0,,,Inglaterra,aston villa,2020,11
Keinan Davis39,A,23.0,1.91,68.0,Inglaterra,aston villa,2020,11
Louie Barry61,A,18.0,,,Inglaterra,aston villa,2020,11
Brad Young68,A,18.0,1.91,,Inglaterra,aston villa,2020,11
Martin Dúbravka1,G,32.0,1.91,83.0,Slovakia,newcastle united,2020,12
Karl Darlow26,G,31.0,1.91,87.0,Inglaterra,newcastle united,2020,12
Mark Gillespie29,G,29.0,1.93,83.0,Inglaterra,newcastle united,2020,12
Daniel Langley41,G,20.0,,,Inglaterra,newcastle united,2020,12
Ciaran Clark2,D,32.0,1.85,87.0,Inglaterra,newcastle united,2020,12
Paul Dummett3,D,30.0,1.83,82.0,País de Gales,newcastle united,2020,12
Fabian Schär5,D,29.0,1.88,83.0,Suíça,newcastle united,2020,12
Jamaal Lascelles6,D,27.0,1.88,87.0,Inglaterra,newcastle united,2020,12
Jamal Lewis15,D,23.0,1.78,68.0,Irlanda do Norte,newcastle united,2020,12
Emil Krafth17,D,27.0,1.83,83.0,Suécia,newcastle united,2020,12
Federico Fernández18,D,32.0,1.91,83.0,Argentina,newcastle united,2020,12
Javier Manquillo19,D,27.0,1.78,76.0,Espanha,newcastle united,2020,12
Henri Saivet,M,31.0,1.75,76.0,Senegal,newcastle united,2020,12
Matthew Longstaff4,M,21.0,1.7,,Inglaterra,newcastle united,2020,12
Jonjo Shelvey8,M,29.0,1.83,78.0,Inglaterra,newcastle united,2020,12
Matt Ritchie11,M,32.0,1.73,76.0,Escócia,newcastle united,2020,12
Isaac Hayden14,M,26.0,1.85,78.0,Inglaterra,newcastle united,2020,12
Jeff Hendrick16,M,29.0,1.85,78.0,Irlanda,newcastle united,2020,12
Ryan Fraser21,M,27.0,1.63,68.0,Escócia,newcastle united,2020,12
Jacob Murphy23,M,26.0,1.78,73.0,Inglaterra,newcastle united,2020,12
Miguel Almirón24,M,27.0,1.75,68.0,Paraguai,newcastle united,2020,12
Joe Willock28,M,22.0,1.78,71.0,Inglaterra,newcastle united,2020,12
Christian Atsu30,M,29.0,1.73,63.0,Gana,newcastle united,2020,12
Sean Longstaff36,M,24.0,1.8,63.0,Inglaterra,newcastle united,2020,12
Elliot Anderson57,M,19.0,,,Inglaterra,newcastle united,2020,12
Andy Carroll7,A,32.0,1.93,78.0,Inglaterra,newcastle united,2020,12
Joelinton9,A,25.0,1.85,81.0,Brasil,newcastle united,2020,12
Allan Saint-Maximin10,A,24.0,1.73,67.0,França,newcastle united,2020,12
Dwight Gayle12,A,32.0,1.75,78.0,Inglaterra,newcastle united,2020,12
Callum Wilson13,A,29.0,1.8,66.0,Inglaterra,newcastle united,2020,12
Rui Patrício11,G,33.0,1.91,83.0,Portugal,wolverhampton wanderers,2020,13
John Ruddy21,G,35.0,1.93,97.0,Inglaterra,wolverhampton wanderers,2020,13
Andreas Söndergaard62,G,20.0,1.88,,Dinamarca,wolverhampton wanderers,2020,13
Ki-Jana Hoever2,D,19.0,1.8,63.0,Holanda,wolverhampton wanderers,2020,13
Rayan Aït-Nouri3,D,20.0,1.78,68.0,França,wolverhampton wanderers,2020,13
Fernando Marçal5,D,32.0,1.78,73.0,Brasil,wolverhampton wanderers,2020,13
Willy Boly15,D,30.0,1.96,92.0,França,wolverhampton wanderers,2020,13
Conor Coady16,D,28.0,1.85,73.0,Inglaterra,wolverhampton wanderers,2020,13
Jonny19,D,27.0,1.75,68.0,Espanha,wolverhampton wanderers,2020,13
Nélson Semedo22,D,27.0,1.78,67.0,Portugal,wolverhampton wanderers,2020,13
Max Kilman49,D,24.0,1.93,,Inglaterra,wolverhampton wanderers,2020,13
Nigel Lonwijk57,D,19.0,1.88,73.0,Holanda,wolverhampton wanderers,2020,13
Hugo Bueno64,D,19.0,1.8,73.0,Espanha,wolverhampton wanderers,2020,13
Christian Marques75,D,18.0,1.88,,Portugal,wolverhampton wanderers,2020,13
Rúben Neves8,M,24.0,1.8,78.0,Portugal,wolverhampton wanderers,2020,13
Daniel Podence10,M,26.0,1.65,58.0,Portugal,wolverhampton wanderers,2020,13
Morgan Gibbs-White18,M,21.0,1.7,,Inglaterra,wolverhampton wanderers,2020,13
Vitinha20,M,21.0,1.73,63.0,Portugal,wolverhampton wanderers,2020,13
Taylor Perry26,M,20.0,,,Inglaterra,wolverhampton wanderers,2020,13
Romain Saïss27,M,31.0,1.91,78.0,Marrocos,wolverhampton wanderers,2020,13
João Moutinho28,M,35.0,1.7,59.0,Portugal,wolverhampton wanderers,2020,13
Leander Dendoncker32,M,26.0,1.88,83.0,Bélgica,wolverhampton wanderers,2020,13
Luke Cundle39,M,19.0,,,Inglaterra,wolverhampton wanderers,2020,13
Lewis Richardson42,M,18.0,,,Inglaterra,wolverhampton wanderers,2020,13
Owen Otasowie54,M,20.0,1.91,87.0,Estados Unidos,wolverhampton wanderers,2020,13
Pedro Neto7,A,21.0,1.73,68.0,Portugal,wolverhampton wanderers,2020,13
Raúl Jiménez9,A,30.0,1.91,76.0,México,wolverhampton wanderers,2020,13
Willian José12,A,29.0,1.88,92.0,Brasil,wolverhampton wanderers,2020,13
Fábio Silva17,A,19.0,1.85,73.0,Portugal,wolverhampton wanderers,2020,13
Leonardo Campana30,A,21.0,1.88,78.0,Equador,wolverhampton wanderers,2020,13
Adama Traoré37,A,25.0,1.78,72.0,Espanha,wolverhampton wanderers,2020,13
Theo Corbeanu60,A,19.0,1.91,78.0,Canadá,wolverhampton wanderers,2020,13
Jack Butland1,G,28.0,1.96,93.0,Inglaterra,crystal palace,2020,14
Wayne Hennessey13,G,34.0,1.98,88.0,País de Gales,crystal palace,2020,14
Stephen Henderson19,G,33.0,1.93,87.0,Irlanda,crystal palace,2020,14
Vicente Guaita31,G,34.0,1.91,81.0,Espanha,crystal palace,2020,14
Joel Ward2,D,32.0,1.88,83.0,Inglaterra,crystal palace,2020,14
Patrick van Aanholt3,D,31.0,1.75,73.0,Holanda,crystal palace,2020,14
James Tomkins5,D,32.0,1.93,73.0,Inglaterra,crystal palace,2020,14
Scott Dann6,D,34.0,1.88,76.0,Inglaterra,crystal palace,2020,14
Mamadou Sakho12,D,31.0,1.88,83.0,França,crystal palace,2020,14
Nathaniel Clyne17,D,30.0,1.75,67.0,Inglaterra,crystal palace,2020,14
Gary Cahill24,D,35.0,1.93,86.0,Inglaterra,crystal palace,2020,14
Tyrick Mitchell27,D,22.0,,,Inglaterra,crystal palace,2020,14
Martin Kelly34,D,31.0,1.91,77.0,Inglaterra,crystal palace,2020,14
Sam Wood35,D,35.0,1.73,72.0,Inglaterra,crystal palace,2020,14
Nathan Ferguson36,D,21.0,1.78,73.0,Inglaterra,crystal palace,2020,14
Reece Hannam38,D,21.0,,,Inglaterra,crystal palace,2020,14
Luka Milivojevic4,M,30.0,1.85,78.0,Sérvia,crystal palace,2020,14
Cheikhou Kouyaté8,M,31.0,1.88,83.0,Senegal,crystal palace,2020,14
Andros Townsend10,M,30.0,1.8,77.0,Inglaterra,crystal palace,2020,14
Jeff Schlupp15,M,28.0,1.78,72.0,Gana,crystal palace,2020,14
James McArthur18,M,34.0,1.78,73.0,Escócia,crystal palace,2020,14
James McCarthy22,M,30.0,1.8,72.0,Irlanda,crystal palace,2020,14
Eberechi Eze25,M,23.0,,,Inglaterra,crystal palace,2020,14
Jesurun Rak-Sakyi39,M,19.0,,,Inglaterra,crystal palace,2020,14
Jairo Riedewald44,M,25.0,1.83,78.0,Holanda,crystal palace,2020,14
Jordan Ayew9,A,30.0,1.83,78.0,Gana,crystal palace,2020,14
Wilfried Zaha11,A,28.0,1.8,66.0,Costa do Marfim,crystal palace,2020,14
Jean-Philippe Mateta14,A,24.0,1.93,87.0,França,crystal palace,2020,14
Christian Benteke20,A,30.0,1.91,83.0,Bélgica,crystal palace,2020,14
Connor Wickham21,A,28.0,1.91,88.0,Inglaterra,crystal palace,2020,14
Michy Batshuayi23,A,28.0,1.83,76.0,Bélgica,crystal palace,2020,14
Alex McCarthy1,G,31.0,1.93,78.0,Inglaterra,southampton,2020,15
Harry Lewis41,G,23.0,1.91,77.0,Inglaterra,southampton,2020,15
Fraser Forster44,G,33.0,2.01,92.0,Inglaterra,southampton,2020,15
Kyle Walker-Peters2,D,24.0,1.73,62.0,Inglaterra,southampton,2020,15
Ryan Bertrand3,D,32.0,1.78,83.0,Inglaterra,southampton,2020,15
Jannik Vestergaard4,D,29.0,1.98,97.0,Dinamarca,southampton,2020,15
Jack Stephens5,D,27.0,1.85,73.0,Inglaterra,southampton,2020,15
Mohammed Salisu22,D,22.0,1.91,82.0,Gana,southampton,2020,15
Kayne Ramsay31,D,21.0,,,Inglaterra,southampton,2020,15
Jan Bednarek35,D,25.0,1.88,77.0,Polônia,southampton,2020,15
Allan Tchaptchet62,D,19.0,,,França,southampton,2020,15
Oriol Romeu6,M,30.0,1.83,83.0,Espanha,southampton,2020,15
James Ward-Prowse8,M,27.0,1.73,66.0,Inglaterra,southampton,2020,15
Nathan Redmond11,M,27.0,1.73,68.0,Inglaterra,southampton,2020,15
Moussa Djenepo12,M,23.0,1.78,63.0,Mali,southampton,2020,15
Stuart Armstrong17,M,29.0,1.83,73.0,Escócia,southampton,2020,15
William Smallbone20,M,21.0,,,Inglaterra,southampton,2020,15
Nathan Tella23,M,22.0,,,Inglaterra,southampton,2020,15
Ibrahima Diallo27,M,22.0,1.78,68.0,França,southampton,2020,15
Will Ferry47,M,20.0,1.75,68.0,Inglaterra,southampton,2020,15
Ryan Finnigan52,M,18.0,,,Inglaterra,southampton,2020,15
Alexandre Jankewitz64,M,19.0,1.78,73.0,Suíça,southampton,2020,15
Caleb Watts65,M,19.0,1.7,,Austrália,southampton,2020,15
Kgagelo Chauke72,M,18.0,,,Inglaterra,southampton,2020,15
Danny Ings9,A,29.0,1.78,73.0,Inglaterra,southampton,2020,15
Ché Adams10,A,25.0,1.75,68.0,Escócia,southampton,2020,15
Michael Obafemi14,A,21.0,1.7,71.0,Irlanda,southampton,2020,15
Takumi Minamino19,A,26.0,1.75,68.0,Japão,southampton,2020,15
Theo Walcott32,A,32.0,1.75,68.0,Inglaterra,southampton,2020,15
Daniel N'Lundulu40,A,22.0,1.85,,Inglaterra,southampton,2020,15
Jason Steele23,G,31.0,1.88,78.0,Inglaterra,brighton hove albion,2020,16
Robert Sánchez26,G,23.0,1.98,88.0,Espanha,brighton hove albion,2020,16
Christian Walton31,G,25.0,1.83,73.0,Inglaterra,brighton hove albion,2020,16
Thomas McGill61,G,21.0,,,Inglaterra,brighton hove albion,2020,16
Tariq Lamptey2,D,21.0,,,Inglaterra,brighton hove albion,2020,16
Ben White3,D,24.0,1.83,78.0,Inglaterra,brighton hove albion,2020,16
Adam Webster4,D,26.0,1.91,73.0,Inglaterra,brighton hove albion,2020,16
Lewis Dunk5,D,29.0,1.93,87.0,Inglaterra,brighton hove albion,2020,16
Michal Karbownik6,D,20.0,,,Polônia,brighton hove albion,2020,16
Dan Burn33,D,29.0,1.98,87.0,Inglaterra,brighton hove albion,2020,16
Joël Veltman34,D,29.0,1.83,73.0,Holanda,brighton hove albion,2020,16
Romaric Yapi52,D,21.0,,,França,brighton hove albion,2020,16
Lars Dendoncker53,D,20.0,,,Bélgica,brighton hove albion,2020,16
Yves Bissouma8,M,25.0,1.83,78.0,Mali,brighton hove albion,2020,16
Alexis Mac Allister10,M,22.0,1.75,72.0,Argentina,brighton hove albion,2020,16
Pascal Gross13,M,30.0,1.8,78.0,Alemanha,brighton hove albion,2020,16
Adam Lallana14,M,33.0,1.73,73.0,Inglaterra,brighton hove albion,2020,16
Jakub Moder15,M,22.0,1.88,78.0,Polônia,brighton hove albion,2020,16
Steven Alzate17,M,23.0,1.8,73.0,Colômbia,brighton hove albion,2020,16
Solly March20,M,27.0,1.8,87.0,Inglaterra,brighton hove albion,2020,16
Percy Tau22,M,27.0,1.75,68.0,África do Sul,brighton hove albion,2020,16
Davy Propper24,M,30.0,1.85,78.0,Holanda,brighton hove albion,2020,16
Moises Caicedo25,M,20.0,1.78,73.0,Equador,brighton hove albion,2020,16
Jensen Weir54,M,19.0,1.83,,Inglaterra,brighton hove albion,2020,16
Peter Gwargis55,M,21.0,,,Suécia,brighton hove albion,2020,16
Reda Khadra67,M,20.0,,,Alemanha,brighton hove albion,2020,16
Teddy Jenks72,M,19.0,1.91,,Inglaterra,brighton hove albion,2020,16
Aaron Connolly7,A,21.0,1.75,69.0,Irlanda,brighton hove albion,2020,16
Neal Maupay9,A,25.0,1.73,68.0,França,brighton hove albion,2020,16
Leandro Trossard11,A,26.0,1.7,59.0,Bélgica,brighton hove albion,2020,16
Alireza Jahanbakhsh16,A,28.0,1.8,76.0,Irã,brighton hove albion,2020,16
Danny Welbeck18,A,30.0,1.85,73.0,Inglaterra,brighton hove albion,2020,16
José Izquierdo19,A,29.0,1.7,73.0,Colômbia,brighton hove albion,2020,16
Florin Andone21,A,28.0,1.8,78.0,Romênia,brighton hove albion,2020,16
Andi Zeqiri29,A,22.0,1.8,72.0,Suíça,brighton hove albion,2020,16
Nick Pope1,G,29.0,1.91,76.0,Inglaterra,burnley,2020,17
Bailey Peacock-Farrell15,G,25.0,1.93,73.0,Irlanda do Norte,burnley,2020,17
Will Norris25,G,28.0,1.96,73.0,Inglaterra,burnley,2020,17
Matthew Lowton2,D,32.0,1.8,78.0,Inglaterra,burnley,2020,17
Charlie Taylor3,D,28.0,1.75,68.0,Inglaterra,burnley,2020,17
James Tarkowski5,D,28.0,1.85,81.0,Inglaterra,burnley,2020,17
Ben Mee6,D,32.0,1.8,73.0,Inglaterra,burnley,2020,17
Erik Pieters23,D,33.0,1.83,83.0,Holanda,burnley,2020,17
Phil Bardsley26,D,36.0,1.8,73.0,Escócia,burnley,2020,17
Kevin Long28,D,31.0,1.88,83.0,Irlanda,burnley,2020,17
Richard Nartey31,D,23.0,1.83,83.0,Inglaterra,burnley,2020,17
Jimmy Dunne34,D,24.0,1.83,73.0,Irlanda,burnley,2020,17
Anthony Driscoll-Glennon45,D,21.0,1.8,,Inglaterra,burnley,2020,17
Jack Cork4,M,32.0,1.83,68.0,Inglaterra,burnley,2020,17
Johann Gudmundsson7,M,31.0,1.85,78.0,Islândia,burnley,2020,17
Josh Brownhill8,M,25.0,1.8,68.0,Inglaterra,burnley,2020,17
Dwight McNeil11,M,21.0,1.83,68.0,Inglaterra,burnley,2020,17
Robbie Brady12,M,29.0,1.75,71.0,Irlanda,burnley,2020,17
Dale Stephens16,M,32.0,1.7,71.0,Inglaterra,burnley,2020,17
Ashley Westwood18,M,31.0,1.75,78.0,Inglaterra,burnley,2020,17
Anthony Mancini35,M,20.0,1.8,,França,burnley,2020,17
Josh Benson41,M,21.0,1.75,,Inglaterra,burnley,2020,17
Chris Wood9,A,29.0,1.91,81.0,Nova Zelândia,burnley,2020,17
Ashley Barnes10,A,32.0,1.85,77.0,Inglaterra,burnley,2020,17
Jay Rodriguez19,A,32.0,1.85,83.0,Inglaterra,burnley,2020,17
Matej Vydra27,A,29.0,1.8,71.0,República Tcheca,burnley,2020,17
Max Thompson33,A,19.0,,,Inglaterra,burnley,2020,17
Joel Mumbongo46,A,22.0,1.88,,Suécia,burnley,2020,17
Alphonse Areola1,G,28.0,1.96,92.0,França,fulham,2020,18
Marek Rodak12,G,24.0,1.93,81.0,Slovakia,fulham,2020,18
Fabri31,G,33.0,1.83,78.0,Espanha,fulham,2020,18
Kenny Tete2,D,26.0,1.8,71.0,Holanda,fulham,2020,18
Michael Hector3,D,29.0,1.93,82.0,Jamaica,fulham,2020,18
Denis Odoi4,D,33.0,1.78,72.0,Bélgica,fulham,2020,18
Joachim Andersen5,D,25.0,1.93,88.0,Dinamarca,fulham,2020,18
Tim Ream13,D,34.0,1.85,78.0,Estados Unidos,fulham,2020,18
Tosin Adarabioyo16,D,24.0,1.96,78.0,Inglaterra,fulham,2020,18
Joe Bryan23,D,28.0,1.73,73.0,Inglaterra,fulham,2020,18
Terence Kongolo30,D,27.0,1.88,68.0,Holanda,fulham,2020,18
Antonee Robinson33,D,24.0,1.83,68.0,Estados Unidos,fulham,2020,18
Ola Aina34,D,25.0,1.83,82.0,Nigéria,fulham,2020,18
Kevin McDonald6,M,33.0,1.93,93.0,Escócia,fulham,2020,18
Tom Cairney10,M,30.0,1.85,83.0,Escócia,fulham,2020,18
Ruben Loftus-Cheek15,M,25.0,1.91,87.0,Inglaterra,fulham,2020,18
Mario Lemina18,M,28.0,1.83,83.0,Gabon,fulham,2020,18
Harrison Reed21,M,26.0,1.8,72.0,Inglaterra,fulham,2020,18
Josh Onomah25,M,24.0,1.85,68.0,Inglaterra,fulham,2020,18
André-Frank Zambo Anguissa29,M,25.0,1.83,78.0,Camarões,fulham,2020,18
Tyrese Francois35,M,21.0,1.65,53.0,Austrália,fulham,2020,18
Fabio Carvalho48,M,19.0,1.75,67.0,Inglaterra,fulham,2020,18
Sylvester Jasper58,M,20.0,,,Inglaterra,fulham,2020,18
Aleksandar Mitrovic9,A,27.0,1.88,88.0,Sérvia,fulham,2020,18
Bobby De Cordova-Reid14,A,28.0,1.7,68.0,Jamaica,fulham,2020,18
Ivan Cavaleiro17,A,28.0,1.75,73.0,Portugal,fulham,2020,18
Ademola Lookman19,A,24.0,1.75,71.0,Inglaterra,fulham,2020,18
Josh Maja27,A,22.0,1.8,73.0,Nigéria,fulham,2020,18
Sam Johnstone1,G,28.0,1.93,83.0,Inglaterra,west bromwich albion,2020,19
David Button25,G,32.0,1.91,87.0,Inglaterra,west bromwich albion,2020,19
Andy Lonergan31,G,38.0,1.93,87.0,Inglaterra,west bromwich albion,2020,19
Darnell Furlong2,D,26.0,1.83,76.0,Inglaterra,west bromwich albion,2020,19
Kieran Gibbs3,D,32.0,1.8,73.0,Inglaterra,west bromwich albion,2020,19
Kyle Bartley5,D,30.0,1.85,68.0,Inglaterra,west bromwich albion,2020,19
Semi Ajayi6,D,27.0,1.93,83.0,Nigéria,west bromwich albion,2020,19
Conor Townsend14,D,28.0,1.68,62.0,Inglaterra,west bromwich albion,2020,19
Branislav Ivanovic20,D,37.0,1.85,78.0,Sérvia,west bromwich albion,2020,19
Lee Peltier22,D,34.0,1.78,73.0,Inglaterra,west bromwich albion,2020,19
Dara O'Shea27,D,22.0,1.88,,Irlanda,west bromwich albion,2020,19
George Harmon40,D,20.0,,,Inglaterra,west bromwich albion,2020,19
Taylor Gardner-Hickman45,D,19.0,,,Inglaterra,west bromwich albion,2020,19
Caleb Taylor49,D,18.0,,,Inglaterra,west bromwich albion,2020,19
Jake Livermore8,M,31.0,1.8,91.0,Inglaterra,west bromwich albion,2020,19
Matt Phillips10,M,30.0,1.85,73.0,Escócia,west bromwich albion,2020,19
Grady Diangana11,M,23.0,1.8,73.0,Inglaterra,west bromwich albion,2020,19
Matheus Pereira12,M,25.0,1.75,68.0,Brasil,west bromwich albion,2020,19
Kamil Grosicki13,M,33.0,1.8,78.0,Polônia,west bromwich albion,2020,19
Conor Gallagher18,M,21.0,1.83,,Inglaterra,west bromwich albion,2020,19
Romaine Sawyers19,M,30.0,1.75,67.0,St Kitts and Nevis,west bromwich albion,2020,19
Kyle Edwards21,M,23.0,1.73,63.0,Inglaterra,west bromwich albion,2020,19
Robert Snodgrass23,M,34.0,1.83,82.0,Escócia,west bromwich albion,2020,19
Ainsley Maitland-Niles30,M,24.0,1.78,71.0,Inglaterra,west bromwich albion,2020,19
Okay Yokuslu35,M,27.0,1.91,78.0,Turquia,west bromwich albion,2020,19
Rico Richards39,M,18.0,,,Inglaterra,west bromwich albion,2020,19
Toby King51,M,19.0,1.78,70.0,Inglaterra,west bromwich albion,2020,19
Tim Iroegbunam61,M,19.0,,,Inglaterra,west bromwich albion,2020,19
Hal Robson-Kanu4,A,32.0,1.83,88.0,País de Gales,west bromwich albion,2020,19
Callum Robinson7,A,26.0,1.78,73.0,Irlanda,west bromwich albion,2020,19
Mbaye Diagne17,A,30.0,1.91,86.0,Senegal,west bromwich albion,2020,19
Karlan Grant29,A,24.0,1.8,68.0,Inglaterra,west bromwich albion,2020,19
Cheikh Diaby58,A,21.0,,,França,west bromwich albion,2020,19
Aaron Ramsdale1,G,23.0,1.88,77.0,Inglaterra,sheffield united,2020,20
Wes Foderingham18,G,30.0,1.85,73.0,Inglaterra,sheffield united,2020,20
Simon Moore25,G,31.0,1.91,83.0,Inglaterra,sheffield united,2020,20
George Baldock2,D,28.0,1.78,71.0,Inglaterra,sheffield united,2020,20
Enda Stevens3,D,31.0,1.83,78.0,Irlanda,sheffield united,2020,20
Jack O'Connell5,D,27.0,1.91,83.0,Inglaterra,sheffield united,2020,20
Chris Basham6,D,33.0,1.91,78.0,Inglaterra,sheffield united,2020,20
John Egan12,D,29.0,1.85,73.0,Irlanda,sheffield united,2020,20
Max Lowe13,D,24.0,1.75,73.0,Inglaterra,sheffield united,2020,20
Phil Jagielka15,D,39.0,1.8,87.0,Inglaterra,sheffield united,2020,20
Jack Robinson19,D,28.0,1.68,63.0,Inglaterra,sheffield united,2020,20
Jayden Bogle20,D,21.0,1.78,68.0,Inglaterra,sheffield united,2020,20
Kean Bryan29,D,25.0,1.85,72.0,Inglaterra,sheffield united,2020,20
Kyron Gordon33,D,19.0,,,Inglaterra,sheffield united,2020,20
Harry Boyes36,D,20.0,,,Inglaterra,sheffield united,2020,20
Femi Seriki40,D,19.0,1.83,,Inglaterra,sheffield united,2020,20
John Fleck4,M,30.0,1.7,72.0,Escócia,sheffield united,2020,20
John Lundstram7,M,27.0,1.8,73.0,Inglaterra,sheffield united,2020,20
Sander Berge8,M,23.0,1.96,96.0,Noruega,sheffield united,2020,20
Oliver Burke14,M,24.0,1.88,73.0,Escócia,sheffield united,2020,20
Oliver Norwood16,M,30.0,1.8,73.0,Irlanda do Norte,sheffield united,2020,20
Ethan Ampadu22,M,21.0,1.83,78.0,País de Gales,sheffield united,2020,20
Ben Osborn23,M,27.0,1.75,73.0,Inglaterra,sheffield united,2020,20
Jack Rodwell26,M,30.0,1.88,78.0,Inglaterra,sheffield united,2020,20
Zak Brunt31,M,19.0,,,Inglaterra,sheffield united,2020,20
Iliman Ndiaye34,M,21.0,1.8,,França,sheffield united,2020,20
Frankie Maguire35,M,18.0,,,Inglaterra,sheffield united,2020,20
Oliver McBurnie9,A,25.0,1.88,78.0,Escócia,sheffield united,2020,20
Billy Sharp10,A,35.0,1.75,68.0,Inglaterra,sheffield united,2020,20
Lys Mousset11,A,25.0,1.83,78.0,França,sheffield united,2020,20
David McGoldrick17,A,33.0,1.83,73.0,Inglaterra,sheffield united,2020,20
Rhian Brewster24,A,21.0,1.8,73.0,Inglaterra,sheffield united,2020,20
Antwoine Hackford32,A,17.0,,,Inglaterra,sheffield united,2020,20
Daniel Jebbison38,A,18.0,1.91,,Inglaterra,sheffield united,2020,20
William Osula41,A,18.0,,,Dinamarca,sheffield united,2020,20
Teddy Sharman-Lowe,G,18.0,1.88,73.0,Inglaterra,chelsea,2021,3
Kepa Arrizabalaga1,G,27.0,1.88,83.0,Espanha,chelsea,2021,3
Marcus Bettinelli13,G,29.0,1.93,82.0,Inglaterra,chelsea,2021,3
Édouard Mendy16,G,29.0,1.98,86.0,Senegal,chelsea,2021,3
Lucas Bergstrom36,G,19.0,,,Finlândia,chelsea,2021,3
Antonio Rüdiger2,D,28.0,1.91,83.0,Alemanha,chelsea,2021,3
Marcos Alonso3,D,30.0,1.88,83.0,Espanha,chelsea,2021,3
Andreas Christensen4,D,25.0,1.88,82.0,Dinamarca,chelsea,2021,3
Thiago Silva6,D,37.0,1.83,78.0,Brasil,chelsea,2021,3
